trial,action1,state,action2,reward,probsA,probsB,probsC,probsD,run
0,X,X,D,0,0.2522793871205938,0.7358794628720702,0.3356695648688767,0.4463710044490371,0
1,X,X,F,1,0.2670697694355222,0.6952943840186999,0.34907453989656323,0.4389477387334192,0
2,Y,X,F,1,0.25,0.7185495091786306,0.41870754177794317,0.44284591787191613,0
3,Y,Y,K,0,0.25,0.6935479659059541,0.42636146834521754,0.43370421874895354,0
4,Y,X,F,1,0.25,0.7123491209825876,0.4036358604278098,0.41471869823832624,0
5,X,X,F,0,0.27160468715963365,0.701356258051305,0.3915332732163135,0.356951416392217,0
6,Y,Y,J,0,0.2724425291591117,0.6674658562968276,0.3899233871020992,0.3564576466972375,0
7,Y,X,F,0,0.26987169894608054,0.7018175070862336,0.3679636593253852,0.3342765445071644,0
8,Y,X,D,1,0.26396852593899256,0.6998639434887257,0.380316678134174,0.29294513548254925,0
9,Y,X,F,1,0.25,0.704933923561057,0.3610765022326784,0.2943651116121775,0
10,X,Y,K,0,0.25,0.6837003858137303,0.37936833020515054,0.3075868428148006,0
11,X,X,F,1,0.25,0.643832661611498,0.395788125132275,0.3075754879271938,0
12,X,X,F,1,0.2766770710191318,0.6321062186674573,0.36450331636279953,0.31543307984680147,0
13,X,X,F,0,0.26147542400460866,0.621282219565679,0.37000014740493337,0.35256044737449443,0
14,X,X,F,1,0.2730166428443889,0.566104163290085,0.3360471985417285,0.3839127631358947,0
15,Y,Y,K,0,0.2595360697891993,0.5617415412580233,0.32275289955603786,0.3679029989331941,0
16,X,Y,K,0,0.25266651745654817,0.5456836448395637,0.326868824015007,0.36796069395904124,0
17,X,X,D,1,0.2975968634124496,0.5449522068845344,0.3525892773827981,0.3524700432928711,0
18,X,X,D,1,0.2547014716734584,0.5613174982119079,0.3393338820514173,0.344873696171367,0
19,X,X,F,1,0.25,0.5585327122781202,0.35569709657024323,0.3678733736372356,0
0,Y,Y,J,0,0.5864721997834274,0.49487003016338527,0.5456997338665199,0.5221174125285565,1
1,X,X,D,0,0.5662831382686963,0.44094530490394346,0.5498471128984412,0.5965290741614736,1
2,Y,Y,K,0,0.5361518343147798,0.4435547036287374,0.5515034508912284,0.5756591327051037,1
3,Y,X,F,0,0.5627669295215382,0.4096985187571823,0.5335784789129829,0.5633504825202135,1
4,X,Y,K,1,0.5802859029798199,0.4036708628307062,0.5161168971537927,0.5144821907020564,1
5,Y,X,F,0,0.5472480184786577,0.4111838738843909,0.5698954407217571,0.516612828379655,1
6,Y,Y,K,0,0.5583267923509795,0.45729252341911125,0.5557684443903224,0.540416448386423,1
7,X,X,F,0,0.552576892214333,0.4525652474203946,0.5712325182493191,0.5601910511445418,1
8,X,X,D,1,0.5865713077334174,0.4691093096693891,0.5832236892952805,0.5761386796794247,1
9,Y,Y,K,0,0.5951818602311605,0.47222612028208943,0.6114199874987862,0.5963071811458661,1
10,Y,Y,K,0,0.5626770406825583,0.42343549785937495,0.6074720855961824,0.6404169214659775,1
11,Y,Y,K,0,0.6307364149180933,0.419438178365358,0.6094447699270195,0.5953596615919607,1
12,Y,Y,K,0,0.6523173169803702,0.4581427554097988,0.6338618620563353,0.6039620475660301,1
13,Y,Y,K,0,0.6429741057875882,0.46630657956385996,0.6383787529191843,0.584674126613684,1
14,X,X,F,1,0.6451664934155614,0.4045840348734567,0.6720791415382305,0.6377281975944249,1
